ag_update_date,ag_id,ag_name,ag_gender,ag_date_of_birth,ag_gov_id,ag_license_number,ag_license_issue_date,ag_license_expiry_date,ag_ctgry,ag_expertise_cd,ag_experience,ag_lang,ag_contact_number,ag_email,ag_address_line_1,ag_address_line_2,ag_address_line_3,ag_city,ag_district,ag_state,ag_country,ag_pin_code,ag_since,ag_service_area_type,ag_product,ag_sales_manager_id,ag_account_no
2025-07-29,AG1487,Hridaan Randhawa,F,1969-02-24,ADHAR-6321-8868-9002,LIC/We/69254,2018-06-22,2029-02-25,CO,LFE,14,Hindi/English/Bengali,99083346426,hridaan60@example.com,H.No. 51 Kar Chowk,Grover Circle,Street,Kolkata,Kolkata,West Bengal,India,784438,2011-03-21,Urban,Motor,SM1041,019188365770
2025-07-29,AG1488,Armaan Zacharia,M,1968-12-09,UID-884150847992,LIC/De/25690,2023-01-09,2029-01-11,CO,GEN,6,Hindi/English,99323127865,armaan69@example.com,899 Dewan Marg,Bhattacharyya Chowk,Street,New Delhi,New Delhi,Delhi,India,110020,2019-05-01,Urban,Combo,SM1007,705425940241
2025-07-29,AG1489,Mohanlal Raju,F,1971-08-22,ADHAR-6660-4162-3208,LIC/De/55620,2017-01-07,2027-01-08,MI,GEN,9,Hindi/English,99744948741,mohanlal62@example.com,38/800 Balay Road,Wali Chowk,Street,New Delhi,New Delhi,Delhi,India,110052,2016-07-23,Urban,Life,SM1047,380449304468
2025-07-29,AG1490,Myra Sharaf,M,1980-02-01,UID-351702711275,LIC/Ma/39816,2025-01-10,2027-12-16,MI,LFE,1,Hindi/English/Marathi,98047994033,myra34@example.com,599 Swamy Ganj,Kashyap Marg,Street,Pune,Pune,Maharashtra,India,417030,2024-02-26,Rural,Health,SM1048,773226847261
2025-07-29,AG1491,Stuvan Choudhry,M,1976-10-25,VOTER-D440272,LIC/Ma/94693,2023-07-26,2030-06-20,CO,HLT,2,Hindi/English/Marathi,99174332465,stuvan55@example.com,29/288 Kant Circle,Borra Marg,Street,Pune,Pune,Maharashtra,India,484853,2023-07-07,Urban,Health,SM1008,204998914476
2025-07-29,AG1492,Miraan Sampath,F,1972-03-17,VOTER-E281757,LIC/De/94193,2022-05-09,2030-03-12,PO,GEN,3,Hindi/English,98644312801,miraan74@example.com,H.No. 766 Sathe,Gera Street,Street,New Delhi,New Delhi,Delhi,India,110038,2022-01-20,Urban,Motor,SM1021,354440065496
2025-07-29,AG1493,Kabir Gara,M,2001-07-30,ADHAR-3143-3292-7635,LIC/Ka/34862,2021-01-23,2029-10-19,MI,LFE,19,Hindi/English/Kannada,99146103754,kabir19@example.com,41/543- Comar Chowk,Gulati Ganj,Street,Mysore,Mysore,Karnataka,India,581966,2005-11-21,Urban,Combo,SM1046,275260255534
2025-07-29,AG1494,Raunak Upadhyay,M,1971-12-09,UID-744884185574,LIC/Ma/14425,2024-05-24,2025-12-15,CO,HLT,1,Hindi/English/Marathi,98830956638,raunak90@example.com,H.No. 004- Jani Path,Manne Path,Street,Pune,Pune,Maharashtra,India,443479,2024-04-21,Rural,Life,SM1020,038319110417
2025-07-29,AG1495,Shlok Buch,F,1984-06-08,UID-127782472395,LIC/Ta/25756,2014-09-13,2029-06-04,PO,HLT,11,Hindi/English/Tamil,97047711581,shlok68@example.com,50- Sridhar,Dasgupta Nagar,Street,Madurai,Madurai,Tamil Nadu,India,681342,2014-03-18,Urban,Health,SM1024,593507528252
2025-07-29,AG1496,Rohan Srinivas,M,1970-03-04,VOTER-E317948,LIC/We/27246,2024-11-24,2029-05-28,PO,LFE,4,Hindi/English/Bengali,98908586987,rohan87@example.com,H.No. 35 Sachdeva Zila,Kapadia Marg,Street,Kolkata,Kolkata,West Bengal,India,732900,2021-05-07,Urban,Life,SM1021,394668153818
2025-07-29,AG1497,Advik Bhattacharyya,F,1995-05-20,UID-177657471871,LIC/Ka/14256,2025-06-19,2026-08-22,IM,LFE,5,Hindi/English/Kannada,99254221564,advik47@example.com,164 Gara Nagar,Verma Nagar,Street,Bangalore,Bangalore,Karnataka,India,579260,2020-04-08,Rural,Life,SM1004,248346788561
2025-07-29,AG1498,Vanya Dhillon,M,1984-04-05,UID-344475962020,LIC/Ka/43659,2011-02-16,2030-04-25,MI,GEN,18,Hindi/English/Kannada,98915303540,vanya83@example.com,H.No. 547 Gandhi Marg,Mani Street,Street,Mysore,Mysore,Karnataka,India,566088,2007-07-02,Rural,Life,SM1004,614047315020
2025-07-29,AG1499,Aayush Joshi,M,1989-06-27,ADHAR-3281-6358-2081,LIC/Ma/59480,2024-12-02,2029-12-21,MI,GEN,6,Hindi/English/Marathi,97628181534,aayush77@example.com,H.No. 392 Hari Street,Kashyap,Street,Pune,Pune,Maharashtra,India,435131,2018-11-21,Urban,Combo,SM1005,732806019309
