Practitioner_ID,prac_name,prac_license_number,prac_NPI_Number,prac_license_expiry_date,prac_date_of_birth,prac_gender,prac_bank_account_number,prac_contact_number,prac_email_address,prac_practice_address_line1,prac_practice_address_line2,prac_practice_city,prac_practice_state,prac_practice_pincode,prac_primary_specialty,prac_secondary_specialty,prac_taxonomy_code,prac_medical_school,prac_graduation_year,prac_primary_hospital_id,prac_is_solo_practice,prac_onboarding_date,prac_practitioner_status,prac_sanction_history_details,CLAIM_CNT_LT_1M,CLAIM_AMT_LT_1M,CASHLESS_CLAIM_CNT_LT_1M,REIMB_CLAIM_CNT_LT_1M,REJECT_CLAIM_CNT_LT_1M,REJECT_CLAIM_AMT_LT_1M,APPROVE_CLAIM_CNT_LT_1M,APPROVE_CLAIM_AMT_LT_1M,UNIQUE_PATIENTS_CNT_LT_1M,UNIQUE_HOSPITALS_CNT_LT_1M,UNIQUE_AGENTS_CNT_LT_1M,AVG_CONSULTING_FEE_LT_1M,AVG_MEDICINE_FEE_LT_1M,REJECT_REIMB_CLAIM_CNT_LT_1M,REJECT_CSHL_CLAIM_CNT_LT_1M,APPROVE_CASHLESS_CLAIM_CNT_LT_1M,APPROVE_REIMB_CLAIM_CNT_LT_1M,CLAIM_CNT_LT_3M,CLAIM_AMT_LT_3M,CASHLESS_CLAIM_CNT_LT_3M,REIMB_CLAIM_CNT_LT_3M,REJECT_CLAIM_CNT_LT_3M,REJECT_CLAIM_AMT_LT_3M,APPROVE_CLAIM_CNT_LT_3M,APPROVE_CLAIM_AMT_LT_3M,UNIQUE_PATIENTS_CNT_LT_3M,UNIQUE_HOSPITALS_CNT_LT_3M,UNIQUE_AGENTS_CNT_LT_3M,AVG_CONSULTING_FEE_LT_3M,AVG_MEDICINE_FEE_LT_3M,REJECT_REIMB_CLAIM_CNT_LT_3M,REJECT_CSHL_CLAIM_CNT_LT_3M,APPROVE_CASHLESS_CLAIM_CNT_LT_3M,APPROVE_REIMB_CLAIM_CNT_LT_3M,CLAIM_CNT_LT_6M,CLAIM_AMT_LT_6M,CASHLESS_CLAIM_CNT_LT_6M,REIMB_CLAIM_CNT_LT_6M,REJECT_CLAIM_CNT_LT_6M,REJECT_CLAIM_AMT_LT_6M,APPROVE_CLAIM_CNT_LT_6M,APPROVE_CLAIM_AMT_LT_6M,UNIQUE_PATIENTS_CNT_LT_6M,UNIQUE_HOSPITALS_CNT_LT_6M,UNIQUE_AGENTS_CNT_LT_6M,AVG_CONSULTING_FEE_LT_6M,AVG_MEDICINE_FEE_LT_6M,REJECT_REIMB_CLAIM_CNT_LT_6M,REJECT_CSHL_CLAIM_CNT_LT_6M,APPROVE_CASHLESS_CLAIM_CNT_LT_6M,APPROVE_REIMB_CLAIM_CNT_LT_6M,CLAIM_CNT_YR_1,CLAIM_AMT_YR_1,CASHLESS_CLAIM_CNT_YR_1,REIMB_CLAIM_CNT_YR_1,REJECT_CLAIM_CNT_YR_1,REJECT_CLAIM_AMT_YR_1,APPROVE_CLAIM_CNT_YR_1,APPROVE_CLAIM_AMT_YR_1,UNIQUE_PATIENTS_CNT_YR_1,UNIQUE_HOSPITALS_CNT_YR_1,UNIQUE_AGENTS_CNT_YR_1,AVG_CONSULTING_FEE_YR_1,AVG_MEDICINE_FEE_YR_1,REJECT_REIMB_CLAIM_CNT_YR_1,REJECT_CSHL_CLAIM_CNT_YR_1,APPROVE_CASHLESS_CLAIM_CNT_YR_1,APPROVE_REIMB_CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_AMT_YR_2,CASHLESS_CLAIM_CNT_YR_2,REIMB_CLAIM_CNT_YR_2,REJECT_CLAIM_CNT_YR_2,REJECT_CLAIM_AMT_YR_2,APPROVE_CLAIM_CNT_YR_2,APPROVE_CLAIM_AMT_YR_2,UNIQUE_PATIENTS_CNT_YR_2,UNIQUE_HOSPITALS_CNT_YR_2,UNIQUE_AGENTS_CNT_YR_2,AVG_CONSULTING_FEE_YR_2,AVG_MEDICINE_FEE_YR_2,REJECT_REIMB_CLAIM_CNT_YR_2,REJECT_CSHL_CLAIM_CNT_YR_2,APPROVE_CASHLESS_CLAIM_CNT_YR_2,APPROVE_REIMB_CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_AMT_YR_3,CASHLESS_CLAIM_CNT_YR_3,REIMB_CLAIM_CNT_YR_3,REJECT_CLAIM_CNT_YR_3,REJECT_CLAIM_AMT_YR_3,APPROVE_CLAIM_CNT_YR_3,APPROVE_CLAIM_AMT_YR_3,UNIQUE_PATIENTS_CNT_YR_3,UNIQUE_HOSPITALS_CNT_YR_3,UNIQUE_AGENTS_CNT_YR_3,AVG_CONSULTING_FEE_YR_3,AVG_MEDICINE_FEE_YR_3,REJECT_REIMB_CLAIM_CNT_YR_3,REJECT_CSHL_CLAIM_CNT_YR_3,APPROVE_CASHLESS_CLAIM_CNT_YR_3,APPROVE_REIMB_CLAIM_CNT_YR_3,AVG_CLAIM_AMT_LT_1M,AVG_APPR_CLAIM_AMT_LT_1M,AVG_CLAIM_AMT_LT_3M,AVG_APPR_CLAIM_AMT_LT_3M,AVG_CLAIM_AMT_LT_6M,AVG_APPR_CLAIM_AMT_LT_6M,AVG_CLAIM_AMT_YR_1,AVG_APPR_CLAIM_AMT_YR_1,AVG_CLAIM_AMT_YR_2,AVG_APPR_CLAIM_AMT_YR_2,AVG_CLAIM_AMT_YR_3,AVG_APPR_CLAIM_AMT_YR_3,MEMBER_BANKMATCH_FLG
PRAC-1173,Rohan Chakrabarti,MCI/DEL/94553,9955392615,2026-08-19,1977-07-20,Male,282924557159,98326465670,rohan.doc34@clinic.com,04/705 Sood Path,Kota Path,New Delhi,Delhi,110063,Dermatology,Orthopedic Surgery,207N00000X,Christian Medical College,2006,HOSP-0010,Y,2010-05-04,Under Review,0,2.0,425659.25,1.0,1.0,0.0,0.0,2.0,1352434.98,2.0,1.0,1.0,31429.184999999998,95923.285,0.0,0.0,1.0,1.0,3.0,823553.97,1.0,2.0,0.0,0.0,3.0,1707045.92,3.0,2.0,2.0,47450.719999999994,93348.44333333331,0.0,0.0,1.0,2.0,8,3817801.51,4,4,1,504027.98,6,3654552.8699999996,7,6,6,68229.00624999999,83894.32375,0.0,1.0,3,3,15,7726620.29,8,7,2,971998.3200000001,10,5610780.58,14,13,13,76346.658,93064.10866666665,1.0,1.0,6,4,57,31337139.93,40,17,4,1153863.62,47,24289539.74,57,31,51,99726.51245614035,113999.53017543859,1.0,3.0,33,14,27,17063014.88,20,7,2,1280306.51,25,13023857.6,27,22,24,90107.86592592591,96002.5762962963,0.0,2.0,18,7,212829.625,676217.49,274517.99,569015.3066666666,477225.18875,609092.1449999999,515108.01933333336,561078.058,549774.3847368421,516798.7178723404,631963.514074074,520954.304,0
PRAC-1174,Taimur Wali,MCI/KAR/27972,1191782218,2026-10-30,1983-08-20,Male,101687179372,99994407614,taimur.doc25@clinic.com,18/627- Chaudry Path,0,Bangalore,Karnataka,562358,Dermatology,Orthopedic Surgery,207N00000X,Christian Medical College,2008,HOSP-0033,N,2014-09-22,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243192.31,1.0,0.0,0.0,0.0,1.0,174180.75,1.0,1.0,1.0,15338.66,36712.12,0.0,0.0,1.0,0.0,4,1096295.4,3,1,0,0.0,4,820361.64,4,4,4,44077.72,51051.197499999995,0.0,0.0,3,1,12,5607974.87,11,1,0,0.0,11,4199732.27,12,10,12,60239.409999999996,94931.0425,0.0,0.0,10,1,49,27544796.55,37,12,4,2381053.8600000003,44,20899636.66,49,34,41,133577.5351020408,106476.46714285713,0.0,4.0,32,12,26,15486426.89,22,4,5,1756655.44,20,10869402.3,26,19,26,133886.14769230768,124036.80192307693,0.0,5.0,16,4,0.0,0.0,243192.31,174180.75,274073.85,205090.41,467331.2391666667,381793.8427272727,562138.7051020408,474991.74227272725,595631.8034615385,543470.115,0
PRAC-1175,Inaaya  Butala,MCI/DEL/23550,9929620573,2027-04-13,1988-01-08,Other,915295877972,97866775464,inaaya.doc46@clinic.com,865- Biswas Street,Chopra Street,New Delhi,Delhi,110081,Oncology,General Surgery,207R00000X,JIPMER,2017,HOSP-0040,Y,2024-03-15,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016268.36,1.0,0.0,0.0,0.0,1.0,1004865.62,1.0,1.0,1.0,237352.27,224537.67,0.0,0.0,1.0,0.0,9,8890380.42,6,3,0,0.0,8,3972667.55,9,8,8,154480.52555555556,220117.2811111111,0.0,0.0,5,3,14,11319985.86,10,4,0,0.0,13,6139465.76,14,13,13,135443.66857142857,180131.02357142858,0.0,0.0,9,4,59,37374121.15,42,17,1,101422.58,50,27209182.64,59,39,53,105869.54627118644,137288.82966101696,0.0,1.0,33,17,29,18676331.51,20,9,3,2413252.1100000003,22,12558061.93,29,21,29,137789.06896551725,157604.21068965518,0.0,3.0,16,6,0.0,0.0,1016268.36,1004865.62,987820.0466666666,496583.44375,808570.4185714285,472266.5969230769,633459.6805084746,544183.6528,644011.4313793104,570820.9968181818,0
PRAC-1176,Oorja Sachdeva,MCI/TAM/52222,7296287873,2025-10-09,1960-03-19,Other,649484837492,97540605569,oorja.doc33@clinic.com,73/664- Shukla Marg,Kanda Chowk,Madurai,Tamil Nadu,664133,Oncology,General Surgery,207R00000X,All India Institute of Medical Sciences,1987,HOSP-0035,N,2000-08-30,Active,0,2.0,456372.83999999997,0.0,2.0,0.0,0.0,2.0,129469.47,2.0,2.0,2.0,29643.36,7416.04,0.0,0.0,0.0,2.0,5.0,4090394.8,2.0,3.0,0.0,0.0,4.0,2059221.56,5.0,5.0,5.0,220866.02000000002,194150.798,0.0,0.0,1.0,3.0,13,11183909.23,7,6,0,0.0,12,7825160.44,13,13,13,189552.02538461538,220170.61692307692,0.0,0.0,6,6,19,15969307.309999999,13,6,0,0.0,17,11020365.62,19,18,19,163365.37736842106,180182.80157894737,0.0,0.0,11,6,63,51452865.94,46,17,4,5320662.72,53,36106879.94,63,37,48,167113.86523809523,200858.93746031748,1.0,3.0,38,15,42,32026069.21,30,12,3,4494673.48,37,21292560.18,42,31,39,181384.89952380952,129318.87785714286,0.0,3.0,26,11,228186.41999999998,64734.735,818078.96,514805.39,860300.7100000001,652096.7033333334,840489.8584210526,648256.8011764706,816712.1577777778,681261.8856603773,762525.4573809524,575474.5994594594,0
PRAC-1177,Renee Rana,MCI/TAM/89360,6279425081,2030-08-03,1987-12-31,Other,836805138000,98919546578,renee.doc81@clinic.com,90/284 Chadha Ganj,0,Chennai,Tamil Nadu,673028,Pediatrics,Neurology,208000000X,JIPMER,2017,HOSP-0012,Y,2020-01-22,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,760549.28,1.0,0.0,0.0,0.0,1.0,657066.19,1.0,1.0,1.0,185666.8,40404.12,0.0,0.0,1.0,0.0,7,3636189.77,3,4,1,247561.79,4,2457144.82,7,7,7,125009.34142857141,105128.17,1.0,0.0,3,1,11,5878245.0,6,5,2,1091420.76,7,3582968.46,11,11,11,124055.18090909091,120496.48090909091,2.0,0.0,6,1,53,37625696.06,37,16,7,5705071.15,43,25704870.64,53,34,44,151431.09811320755,166413.88396226414,2.0,5.0,29,14,30,22065228.599999998,22,8,0,0.0,28,18946376.29,30,23,27,150697.406,142427.44700000001,0.0,0.0,20,8,0.0,0.0,760549.28,657066.19,519455.6814285714,614286.205,534385.9090909091,511852.63714285713,709918.7935849057,597787.6893023256,735507.6199999999,676656.2960714286,0
PRAC-1178,Alisha Rajagopal,MCI/MAH/51130,5744207428,2025-11-15,1986-05-11,Female,500405243193,99551696097,alisha.doc85@clinic.com,012- Gola,Chandra Road,Nagpur,Maharashtra,457188,Pediatrics,Cardiology,208000000X,Christian Medical College,2014,HOSP-0009,Y,2020-06-21,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,9047782.57,9,2,1,1896313.23,10,5797305.0,11,10,11,191278.69636363638,175844.15818181817,0.0,1.0,8,2,14,10354201.17,11,3,1,1896313.23,13,7014177.7,14,12,14,167533.63857142857,162669.89571428573,0.0,1.0,10,3,64,45513469.5,49,15,4,2191052.6,54,35803894.29,64,29,55,153662.0084375,156550.081875,0.0,4.0,40,14,31,22490749.92,21,10,1,4801944.07,28,14016314.06,31,22,30,131834.78612903226,158910.42967741936,1.0,0.0,19,9,0.0,0.0,0.0,0.0,822525.6881818182,579730.5,739585.7978571429,539552.1307692308,711147.9609375,663035.0794444444,725508.061935484,500582.645,0
PRAC-1179,Shalv Solanki,MCI/KAR/12731,7439432976,2029-05-09,1994-05-03,Male,122308949078,97752886537,shalv.doc18@clinic.com,H.No. 18 Kar Street,Srinivasan Chowk,Bangalore,Karnataka,579735,Cardiology,Oncology,207R00000X,Maulana Azad Medical College,2020,HOSP-0049,Y,2025-07-06,Active,0,2.0,839296.16,1.0,1.0,1.0,656427.56,1.0,181138.99,2.0,2.0,2.0,73381.63,121359.54,0.0,1.0,0.0,1.0,8.0,4730213.15,7.0,1.0,2.0,1539216.19,6.0,2640690.55,8.0,8.0,8.0,130939.88875,115033.82875,0.0,2.0,5.0,1.0,11,5349226.02,9,2,2,1539216.19,9,3088382.91,11,11,11,110135.52636363637,88391.37636363636,0.0,2.0,7,2,15,6684958.4,12,3,3,2112967.13,12,3676854.2,15,14,15,90882.52066666666,87814.73666666666,0.0,3.0,9,3,65,45648047.74,54,11,2,296769.09,56,30837758.03,65,39,58,133004.47153846154,144517.23769230768,0.0,2.0,47,9,28,21818391.83,23,5,1,567141.0,23,17245787.39,28,23,25,175282.0482142857,147696.86892857144,0.0,1.0,19,4,419648.08,181138.99,591276.64375,440115.0916666666,486293.2745454545,343153.6566666667,445663.89333333337,306404.51666666666,702277.6575384616,550674.2505357143,779228.279642857,749816.8430434783,0
PRAC-1180,Ojas Kamdar,MCI/KAR/52437,57084475,2028-07-06,1974-11-19,Other,469680752444,97111915310,ojas.doc50@clinic.com,86/290 Barman,Raju,Mysore,Karnataka,568905,General Practice,Oncology,208D00000X,Kasturba Medical College,1999,HOSP-0035,N,2005-07-01,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,557280.62,1,1,0,0.0,2,462248.43,2,2,2,94725.45,54266.325,0.0,0.0,1,1,5,1706212.12,3,2,0,0.0,5,1434031.27,5,5,5,101486.78,49817.085999999996,0.0,0.0,3,2,67,45234792.93,49,18,9,5423396.95,50,28668133.22,67,39,56,135206.70611940298,143979.86552238805,3.0,6.0,38,12,32,17334904.7,20,12,2,568275.25,26,12476949.459999999,32,22,29,95646.956875,129613.7821875,0.0,2.0,15,11,0.0,0.0,0.0,0.0,278640.31,231124.215,341242.424,286806.254,675146.1631343283,573362.6644,541715.771875,479882.6715384615,0
PRAC-1181,Indranil Ravel,MCI/DEL/55567,7600721655,2027-05-08,1989-10-03,Male,26060696607,99849236648,indranil.doc64@clinic.com,757- Ghosh Road,Arora,New Delhi,Delhi,110074,Cardiology,General Practice,207R00000X,Christian Medical College,2016,HOSP-0041,N,2024-04-29,Active,0,2.0,272273.25,0.0,2.0,0.0,0.0,2.0,5666230.010000001,2.0,1.0,1.0,14160.59,21292.225,0.0,0.0,0.0,2.0,6.0,1382224.1600000001,2.0,4.0,0.0,0.0,5.0,6231274.65,6.0,4.0,5.0,45968.18666666667,62976.87333333333,0.0,0.0,2.0,3.0,13,3707812.15,7,6,0,0.0,12,8214346.600000001,13,11,11,69715.67692307691,63933.37769230769,0.0,0.0,7,5,16,4187984.58,10,6,0,0.0,14,8629319.85,16,14,14,60044.45125,60264.49,0.0,0.0,9,5,60,43251624.03,39,21,4,4997579.64,48,24959105.92,60,37,53,150486.632,145146.88066666666,3.0,1.0,34,14,37,20626144.71,25,12,3,1424381.94,29,12852025.06,37,27,32,110273.53432432433,109052.07837837837,0.0,3.0,19,10,136136.625,2833115.0050000004,230370.69333333336,1246254.9300000002,285216.31923076924,684528.8833333334,261749.03625,616379.9892857142,720860.4005,519981.37333333335,557463.3705405405,443173.2779310345,0
PRAC-1182,Himmat Chad,MCI/TAM/29181,5410810786,2029-03-01,1973-08-16,Other,273407764296,98293903255,himmat.doc76@clinic.com,95 Bassi Circle,0,Madurai,Tamil Nadu,681857,Oncology,General Surgery,207R00000X,JIPMER,2001,HOSP-0003,N,2023-06-05,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,251268.01,0.0,1.0,0.0,0.0,1.0,247920.82,1.0,1.0,1.0,83470.43,43504.65,0.0,0.0,0.0,1.0,8,8486352.36,5,3,0,0.0,8,7480926.57,8,7,8,271020.6575,233239.49375,0.0,0.0,5,3,11,9503924.299999999,7,4,0,0.0,11,8402181.31,11,9,11,218191.82090909092,184576.4581818182,0.0,0.0,7,4,56,28806163.81,43,13,8,4404663.0600000005,45,19483227.669999998,56,31,46,97778.49428571427,94209.22553571429,1.0,7.0,34,11,40,27481859.07,28,12,1,249505.31,38,22478714.55,40,27,38,130152.291,141222.475,1.0,0.0,27,11,0.0,0.0,251268.01,247920.82,1060794.045,935115.82125,863993.118181818,763834.6645454546,514395.78232142853,432960.61488888884,687046.47675,591545.1197368421,0
PRAC-1183,Sana Bath,MCI/DEL/29820,8056417097,2029-06-18,1979-02-17,Male,187607966199,99029582544,sana.doc67@clinic.com,534- Gaba Marg,Bera Nagar,New Delhi,Delhi,110037,Neurology,General Surgery,2084N0400X,Christian Medical College,2008,HOSP-0048,Y,2012-05-08,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1069005.32,1.0,0.0,0.0,0.0,1.0,997059.69,1.0,1.0,1.0,415460.09,234201.99,0.0,0.0,1.0,0.0,5,3768425.6900000004,4,1,1,230476.33,4,2941428.44,5,4,5,252953.27000000002,68895.992,1.0,0.0,4,0,10,6850478.9,8,2,1,230476.33,9,5551156.96,10,8,10,212304.444,53693.320999999996,1.0,0.0,8,1,61,51467665.51,46,15,5,2202652.42,52,41671752.78,61,36,53,144313.71278688524,205914.18,0.0,5.0,38,14,27,19932614.03,24,3,0,0.0,24,14985641.81,27,21,26,138480.98481481482,124025.86296296296,0.0,0.0,21,3,0.0,0.0,1069005.32,997059.69,753685.138,735357.11,685047.89,616795.2177777778,843732.2214754098,801379.8611538461,738244.9640740742,624401.7420833333,0
PRAC-1184,Yakshit Sandal,MCI/WES/91115,8443408235,2026-08-15,1990-05-21,Male,476878642661,98617540650,yakshit.doc96@clinic.com,H.No. 28- Koshy Zila,Goyal Nagar,Howrah,West Bengal,764382,Dermatology,Oncology,207N00000X,Maulana Azad Medical College,2014,HOSP-0035,N,2023-11-04,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2310566.31,4.0,0.0,0.0,0.0,4.0,2221061.01,4.0,4.0,4.0,172202.6875,86639.67,0.0,0.0,4.0,0.0,11,8144751.43,10,1,2,1719409.99,9,5557836.91,11,11,11,193476.71636363634,133490.93363636362,0.0,2.0,8,1,13,9669683.540000001,12,1,2,1719409.99,11,7008211.47,13,12,13,173258.45615384617,133035.06,0.0,2.0,10,1,55,32255789.33,35,20,4,1629430.2000000002,50,25434905.96,55,30,48,129332.37218181818,129162.28472727272,2.0,2.0,32,18,28,17689116.47,20,8,4,3442842.3600000003,22,11401069.43,28,18,27,120013.02678571429,108017.31999999999,0.0,4.0,14,8,0.0,0.0,577641.5775,555265.2525,740431.9481818181,617537.4344444445,743821.8107692308,637110.1336363637,586468.8969090909,508698.1192,631754.1596428572,518230.42863636365,0
PRAC-1185,Shamik Barman,MCI/KAR/91582,988713689,2028-04-22,1992-04-17,Other,890567743179,99455075409,shamik.doc81@clinic.com,H.No. 293- Sarin Chowk,0,Bangalore,Karnataka,576458,Oncology,General Surgery,207R00000X,Kasturba Medical College,2020,HOSP-0018,Y,2022-01-13,Active,0,1.0,211947.73,0.0,1.0,0.0,0.0,1.0,693098.96,1.0,1.0,1.0,48132.38,25153.38,0.0,0.0,0.0,1.0,2.0,795772.7,1.0,1.0,0.0,0.0,2.0,1171300.24,2.0,2.0,2.0,59879.520000000004,165672.815,0.0,0.0,1.0,1.0,8,3863313.78,5,3,0,0.0,8,3682699.79,8,8,8,113740.90125,108538.6025,0.0,0.0,5,3,13,5186327.52,9,4,1,391469.94,12,4521763.3,13,13,12,90504.11923076924,93795.44307692308,0.0,1.0,8,4,61,37920590.12,40,21,5,4803514.29,52,25459227.009999998,61,34,52,142164.20147540982,138231.64016393444,1.0,4.0,34,18,27,15722475.620000001,22,5,0,0.0,23,11324143.35,27,20,26,119699.17851851851,110899.0774074074,0.0,0.0,19,4,211947.73,693098.96,397886.35,585650.12,482914.2225,460337.47375,398948.27076923073,376813.60833333334,621649.0183606556,489600.5194230769,582313.9118518519,492354.0586956522,0
PRAC-1186,Shlok Sheth,MCI/DEL/85661,5411946280,2026-02-24,1967-04-18,Male,520979224762,97600414432,shlok.doc17@clinic.com,H.No. 211 Garde Marg,0,New Delhi,Delhi,110002,Cardiology,General Surgery,207R00000X,JIPMER,1994,HOSP-0028,Y,2025-04-29,Active,0,1.0,1013021.75,0.0,1.0,0.0,0.0,1.0,894983.1,1.0,1.0,1.0,224355.85,191069.68,0.0,0.0,0.0,1.0,2.0,1446632.6099999999,1.0,1.0,0.0,0.0,2.0,1308449.41,2.0,2.0,2.0,162001.975,108217.54999999999,0.0,0.0,1.0,1.0,10,5448774.75,7,3,1,81085.55,8,4744729.38,10,10,9,101740.838,84391.17,0.0,1.0,5,3,15,11665851.2,11,4,2,1179474.52,12,8497771.93,15,14,13,148103.72,132539.362,1.0,1.0,9,3,60,34310902.67,45,15,1,1034666.05,53,24054233.57,60,37,55,104889.53783333334,114793.11333333333,1.0,0.0,40,13,37,23917655.02,31,6,1,264984.75,32,17424848.06,37,24,35,101875.91513513513,156642.0408108108,0.0,1.0,27,5,1013021.75,894983.1,723316.3049999999,654224.705,544877.475,593091.1725,777723.4133333333,708147.6608333333,571848.3778333333,453853.46358490566,646423.1086486486,544526.501875,0
PRAC-1187,Umang Edwin,MCI/DEL/19502,3007247643,2025-11-24,1979-05-27,Female,64129855904,99281596625,umang.doc54@clinic.com,745 Mangat Path,Rana Marg,New Delhi,Delhi,110081,Cardiology,General Practice,207R00000X,All India Institute of Medical Sciences,2005,HOSP-0043,Y,2015-06-11,Active,0,1.0,139830.39,0.0,1.0,0.0,0.0,1.0,316755.39,1.0,1.0,1.0,15123.47,18624.12,0.0,0.0,0.0,1.0,1.0,139830.39,0.0,1.0,0.0,0.0,1.0,316755.39,1.0,1.0,1.0,15123.47,18624.12,0.0,0.0,0.0,1.0,5,1213161.75,4,1,1,190668.92,4,1056756.99,5,5,5,37353.034,52449.102,0.0,1.0,3,1,11,6186422.15,8,3,2,1023544.56,9,4654505.9399999995,11,10,10,133831.1790909091,87206.40000000001,1.0,1.0,7,2,53,35303812.7,46,7,4,2206004.95,43,21803936.36,53,32,49,133316.73735849056,144479.8624528302,1.0,3.0,38,5,37,22908401.49,27,10,2,1848670.65,32,15521417.299999999,37,27,36,125259.48513513514,144900.87621621622,1.0,1.0,25,7,139830.39,316755.39,139830.39,316755.39,242632.35,264189.2475,562402.0136363637,517167.3266666666,666109.6735849057,507068.2874418605,619145.9862162161,485044.29062499997,0
PRAC-1188,Khushi Doctor,MCI/DEL/71291,7274199276,2029-09-04,1970-12-11,Male,842809594710,97215828304,khushi.doc26@clinic.com,H.No. 49 Dubey Road,Kuruvilla Path,New Delhi,Delhi,110004,Orthopedic Surgery,Cardiology,207X00000X,Christian Medical College,2000,HOSP-0005,Y,2018-07-15,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,610505.98,1.0,0.0,0.0,0.0,1.0,590317.17,1.0,1.0,1.0,121067.93,136707.76,0.0,0.0,1.0,0.0,5,2210843.7,3,2,1,503884.1,3,699638.3,5,5,5,104270.924,100284.062,1.0,0.0,2,1,8,4303539.73,6,2,1,503884.1,6,2428051.73,8,8,8,173290.04625,88857.14,1.0,0.0,5,1,63,39193178.9,39,24,6,1884817.82,55,30978223.55,63,36,59,136447.79523809522,126326.12603174603,2.0,4.0,34,21,33,14680350.66,25,8,1,67253.39,29,11355278.6,33,25,31,111588.34181818181,81886.14,0.0,1.0,23,6,0.0,0.0,610505.98,590317.17,442168.74000000005,233212.7666666667,537942.46625,404675.28833333333,622113.9507936508,563240.4281818182,444859.1109090909,391561.33103448275,0
PRAC-1189,Devansh Devi,MCI/WES/99080,4232268353,2027-11-03,1980-05-18,Male,597200371622,97708304196,devansh.doc81@clinic.com,H.No. 786- Yohannan Ganj,Agate Street,Kolkata,West Bengal,715594,Neurology,0,2084N0400X,All India Institute of Medical Sciences,2008,HOSP-0033,Y,2023-04-27,Active,0,1.0,1038333.14,1.0,0.0,1.0,1038333.14,0.0,0.0,1.0,1.0,1.0,230881.73,258472.38,0.0,1.0,0.0,0.0,2.0,2294714.97,1.0,1.0,1.0,1038333.14,1.0,904348.32,2.0,2.0,2.0,170301.96000000002,255698.805,0.0,1.0,0.0,1.0,7,7993696.65,5,2,1,1038333.14,6,5921922.82,7,7,7,185345.11285714287,175237.24714285714,0.0,1.0,4,2,12,12426977.700000001,9,3,1,1038333.14,11,9837636.18,12,12,12,158497.40583333335,169988.87083333332,0.0,1.0,8,3,46,24423945.75,39,7,5,4189812.3099999996,39,17131716.79,46,29,40,104779.44108695652,114837.2458695652,1.0,4.0,33,6,22,15408621.42,17,5,2,540658.69,20,12068265.05,22,18,22,146458.15954545455,125799.88954545454,0.0,2.0,15,5,1038333.14,0.0,1147357.485,904348.32,1141956.6642857143,986987.1366666667,1035581.4750000001,894330.5618181818,530955.3423913043,439274.7894871795,700391.8827272727,603413.2525000001,0
